Cust ID,Cust Name,Cust State,Emp ID,Employee Job Title,Employee Name,Order Date,Order Num,Order Type,Prod Category,Prod Name,Prod Number,Sales Region,Number of Records,Order Total,Price,Quantity
3927,Raimondo Goretti,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-09-06,1100969,Retail,Drones,MICR-564K Drone,DS307,N Central East,1,499,499,1
4036,Romaguera LLC,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-09-10,1100995,Wholesale,Robot Kits,BYOR-1500,RK603,N Central East,1,4158,189,22
4371,Vandervort LLC,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-09-13,1101013,Wholesale,Training Videos,Virtual Reality Basics,TV813,N Central East,1,299.9,29.99,10
3690,Mellie Vasyatkin,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-09-14,1101023,Retail,eBooks,Drone Building Essentials,EB507,N Central East,1,13.99,13.99,1
3647,Marvin Inc.,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2017-09-17,1101049,Wholesale,Robot Kits,BYOR-1000,RK602,N Central East,1,2079,189,11
3939,Rath LLC,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2017-09-18,1101056,Wholesale,eBooks,Understanding Artificial Intelligence,EB521,N Central East,1,195,19.5,10
4165,Sibyl Siret,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2017-09-18,1101057,Retail,Robot Kits,BYOR-1500,RK603,N Central East,1,189,189,1
3047,Hammes Inc.,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2017-09-25,1101098,Wholesale,Drone Kits,BYOD-550,DK209,N Central East,1,537,179,3
2871,Feest Inc.,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2017-09-26,1101103,Wholesale,eBooks,Polar Robots,EB514,N Central East,1,95.96,23.99,4
3008,Green-Shields,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2017-10-02,1101148,Wholesale,Robots,MICR-23K Robot,RS702,N Central East,1,5394,899,6
3465,Kuvalis Group,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-10-02,1101143,Wholesale,Robot Kits,BYOR-4005,RK607,N Central East,1,2450,245,10
3047,Hammes Inc.,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2017-10-09,1101187,Wholesale,Blueprints,All Eyes Drone Blueprint,BP101,N Central East,1,889.11,9.99,89
3388,Kaye Hissett,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-10-09,1101183,Retail,Robots,RWW-75 Robot,RS706,N Central East,1,1766,883,2
2944,Gary Renner,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2017-10-11,1101197,Retail,Training Videos,Understanding Drone Regulations,TV811,N Central East,1,27.5,27.5,1
3153,Hudson LLC,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-10-11,1101200,Wholesale,Drones,DX-145 Drone,DS306,N Central East,1,9500,250,38
3085,Hayes LLC,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2017-10-13,1101217,Wholesale,Training Videos,Virtual Reality Basics,TV813,N Central East,1,299.9,29.99,10
2345,Bergstrom LLC,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2017-10-14,1101224,Wholesale,Training Videos,AI for Educators,TV802,N Central East,1,549.45,49.95,11
2535,Cirilo Totman,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2017-10-16,1101241,Retail,Drone Kits,BYOD-500,DK208,N Central East,1,167,167,1
2871,Feest Inc.,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2017-10-19,1101265,Wholesale,eBooks,Fixed Wing Drones,EB508,N Central East,1,1038.5,15.5,67
3747,Molly Klein,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2017-10-21,1101281,Retail,Drones,DTI-84 Drone,DS305,N Central East,1,910,455,2
2994,Gorczany Inc.,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-10-29,1101335,Wholesale,Blueprints,Hexacopter Drone Blueprint,BP106,N Central East,1,107.88,8.99,12
2345,Bergstrom LLC,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2017-10-30,1101347,Wholesale,eBooks,Building Your Own Drone,EB503,N Central East,1,224.91,24.99,9
3085,Hayes LLC,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2017-11-01,1101361,Wholesale,Robots,RXW-9807 Robot,RS707,N Central East,1,7188,599,12
2340,Benn Cornew,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-11-03,1101377,Retail,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,4.99,4.99,1
3418,Kimberlyn Hainey,Wisconsin,900012723,Senior Sales Representative,Gilbert Morales,2017-11-10,1101428,Retail,eBooks,Fixed Wing Drones,EB508,N Central East,1,15.5,15.5,1
3466,Labadie Inc.,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2017-11-10,1101429,Wholesale,Drone Kits,BYOD-220,DK203,N Central East,1,828,69,12
2345,Bergstrom LLC,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2017-11-13,1101447,Wholesale,Drones,DTI-84 Drone,DS305,N Central East,1,14560,455,32
2344,Bergnaum Group,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-11-18,1101474,Wholesale,eBooks,Photograph Drones,EB513,N Central East,1,179.88,14.99,12
2498,Cecily Kyles,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2017-11-18,1101476,Retail,eBooks,Polar Robots,EB514,N Central East,1,23.99,23.99,1
4435,White Group,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-11-22,1101494,Wholesale,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,14.97,4.99,3
3466,Labadie Inc.,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2017-11-26,1101512,Wholesale,Training Videos,Cloud Computing,TV803,N Central East,1,149.95,29.99,5
3596,MacGyver Group,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-11-26,1101517,Wholesale,Drone Kits,BYOD-100,DK201,N Central East,1,702,54,13
3213,Jake Homenick,Wisconsin,900012723,Senior Sales Representative,Gilbert Morales,2017-11-29,1101535,Retail,Drones,DX-145 Drone,DS306,N Central East,1,1250,250,5
3008,Green-Shields,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2017-11-30,1101548,Wholesale,Training Videos,Industrial 3D Printing,TV805,N Central East,1,441,49,9
3557,Lockman Group,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2017-12-01,1101551,Wholesale,Drones,MICR-564K Drone,DS307,N Central East,1,4990,499,10
3162,Hyacinth Rickert,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2017-12-07,1101605,Retail,Training Videos,Understanding Raspberry PI,TV812,N Central East,1,28.99,28.99,1
4323,Tony Gosnay,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2017-12-08,1101614,Retail,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,4.99,4.99,1
2350,Bernier Security,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2017-12-10,1101631,Wholesale,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,19.96,4.99,4
4371,Vandervort LLC,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2017-12-15,1101663,Wholesale,Blueprints,Panda Robot Blueprint,BP108,N Central East,1,79.9,7.99,10
2845,Eugine Choak,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-01-11,1101851,Retail,eBooks,Helicopter Drones,EB511,N Central East,1,20.95,20.95,1
2583,Correy Sunnucks,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-01-13,1101864,Retail,Robots,RQTE-554 Robot,RS705,N Central East,1,1368,684,2
3477,Langosh Inc.,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-01-17,1101889,Wholesale,eBooks,Delivery Drones,EB505,N Central East,1,179.88,14.99,12
2344,Bergnaum Group,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-01-24,1101935,Wholesale,eBooks,Photograph Drones,EB513,N Central East,1,179.88,14.99,12
2475,Carter and Sons,Iowa,900012723,Senior Sales Representative,Gilbert Morales,2018-01-24,1101937,Wholesale,Blueprints,Ladybug Robot Blueprint,BP107,N Central East,1,108,12,9
2907,Frank Showler,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2018-01-25,1101943,Retail,eBooks,Photograph Drones,EB513,N Central East,1,14.99,14.99,1
2752,Douglas Dooley,Wisconsin,900012723,Senior Sales Representative,Gilbert Morales,2018-01-28,1101963,Retail,Training Videos,Drone Video Techniques,TV804,N Central East,1,37.99,37.99,1
2469,Carmina Salthouse,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-02-06,1102012,Retail,eBooks,Understanding Artificial Intelligence,EB521,N Central East,1,19.5,19.5,1
3532,Leuschke Inc.,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-02-09,1102037,Wholesale,Training Videos,Understanding Drone Regulations,TV811,N Central East,1,247.5,27.5,9
2344,Bergnaum Group,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-02-13,1102057,Wholesale,Drone Kits,BYOD-220,DK203,N Central East,1,414,69,6
2767,Durgan Group,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-02-16,1102081,Wholesale,Drone Kits,BYOD-100,DK201,N Central East,1,3456,54,64
2229,Anderson LLC,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-02-18,1102087,Wholesale,eBooks,Polar Robots,EB514,N Central East,1,287.88,23.99,12
2767,Durgan Group,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-02-22,1102113,Wholesale,Drones,MICR-564K Drone,DS307,N Central East,1,34431,499,69
4361,Ullrich Inc.,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-02-24,1102123,Wholesale,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,59.88,4.99,12
3652,Marybelle Lengthorn,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-02-25,1102135,Retail,Robots,RCB-889 Robot,RS703,N Central East,1,1098,549,2
3751,Moore LLC,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-02-25,1102131,Wholesale,eBooks,Building Your First Robot,EB502,N Central East,1,224.55,24.95,9
3644,Martie Rippon,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-03-04,1102181,Retail,Blueprints,Bsquare Robot Blueprint,BP102,N Central East,1,8.99,8.99,1
3104,Heller Inc.,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-03-10,1102233,Wholesale,Blueprints,Hexacopter Drone Blueprint,BP106,N Central East,1,107.88,8.99,12
3431,Koch LLC,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-03-10,1102230,Wholesale,Robot Kits,BYOR-3535,RK606,N Central East,1,1792,224,8
2242,Annamarie Gregoretti,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2018-03-11,1102241,Retail,Robots,RQTE-554 Robot,RS705,N Central East,1,684,684,1
3751,Moore LLC,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-03-12,1102243,Wholesale,eBooks,Single Rotor Drones,EB518,N Central East,1,164.89,14.99,11
4000,Rippin Industries,Iowa,900012723,Senior Sales Representative,Gilbert Morales,2018-03-14,1102258,Wholesale,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,44.91,4.99,9
2833,Estelle Davidzon,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-03-18,1102289,Retail,eBooks,Multi Rotor Drones,EB512,N Central East,1,24.95,24.95,1
2557,Cole Inc.,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-03-31,1102362,Wholesale,Blueprints,Panda Robot Blueprint,BP108,N Central East,1,55.93,7.99,7
3085,Hayes LLC,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-04-06,1102403,Wholesale,eBooks,Understanding Artificial Intelligence,EB521,N Central East,1,214.5,19.5,11
3596,MacGyver Group,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-04-06,1102400,Wholesale,Robot Kits,BYOR-1500,RK603,N Central East,1,1134,189,6
3478,Langworth and Sons,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-04-14,1102456,Wholesale,eBooks,RTF Drones,EB516,N Central East,1,84.95,16.99,5
2557,Cole Inc.,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-04-15,1102472,Retail,eBooks,Cartesian Robots,EB504,N Central East,1,1195.08,12.99,92
2879,Fidelio Simmens,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-04-17,1102484,Retail,Training Videos,Cloud Computing,TV803,N Central East,1,29.99,29.99,1
2767,Durgan Group,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-04-18,1102486,Wholesale,Robot Kits,BYOR-3535,RK606,N Central East,1,2700,225,12
3112,Hermione Pren,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-04-21,1102505,Retail,eBooks,Drone Building Essentials,EB507,N Central East,1,13.99,13.99,1
2229,Anderson LLC,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-04-25,1102531,Wholesale,Training Videos,Industrial 3D Printing,TV805,N Central East,1,2205,49,45
4422,Waters Co.,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-04-27,1102541,Wholesale,Drone Kits,BYOD-200,DK202,N Central East,1,176.85,58.95,3
2917,Fredia Standing,Iowa,900012723,Senior Sales Representative,Gilbert Morales,2018-05-02,1102573,Retail,eBooks,GPS Drones,EB509,N Central East,1,19.99,19.99,1
2565,Connelly LLC,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-05-04,1102588,Retail,eBooks,Understanding Artificial Intelligence,EB521,N Central East,1,58.5,19.5,3
2597,Crooks Group,Wisconsin,900012723,Senior Sales Representative,Gilbert Morales,2018-05-05,1102602,Wholesale,eBooks,Polar Robots,EB514,N Central East,1,287.88,23.99,12
3567,Lorne De Anesy,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-05-05,1102600,Retail,Blueprints,Sleepy Eye Blueprint,BP110,N Central East,1,11.99,11.99,1
4289,Thiel Group,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-05-07,1102618,Wholesale,Robot Kits,BYOR-4005,RK607,N Central East,1,3675,245,15
3557,Lockman Group,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-05-08,1102628,Wholesale,eBooks,Fixed Wing Drones,EB508,N Central East,1,155,15.5,10
2834,Estelle Poppleston,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-05-09,1102639,Retail,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,4.99,4.99,1
2229,Anderson LLC,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-05-14,1102665,Wholesale,Blueprints,Panda Robot Blueprint,BP108,N Central East,1,95.88,7.99,12
2345,Bergstrom LLC,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-05-15,1102673,Wholesale,Robot Kits,BYOR-1500,RK603,N Central East,1,1323,189,7
3908,Predovic LLC,Iowa,900012723,Senior Sales Representative,Gilbert Morales,2018-05-16,1102686,Wholesale,Robots,RXW-9807 Robot,RS707,N Central East,1,3594,599,6
3907,Pouros Inc.,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2018-05-22,1102725,Wholesale,Drone Kits,BYOD-100,DK201,N Central East,1,702,54,13
2767,Durgan Group,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-05-25,1102747,Wholesale,eBooks,Fixed Wing Drones,EB508,N Central East,1,620,15.5,40
3123,Hildy Sloegrave,Wisconsin,900012723,Senior Sales Representative,Gilbert Morales,2018-05-27,1102762,Retail,eBooks,Fixed Wing Drones,EB508,N Central East,1,15.5,15.5,1
4133,Shaine Peizer,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-05-27,1102755,Retail,Drone Kits,BYOD-300,DK204,N Central East,1,89,89,1
2319,Beier Inc.,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2018-05-28,1102768,Wholesale,Robot Kits,BYOR-3535,RK606,N Central East,1,14652,222,66
2557,Cole Inc.,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-05-28,1102766,Wholesale,eBooks,Articulated Robots,EB501,N Central East,1,167.93,23.99,7
2708,Dietrich Engineering,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-05-29,1102773,Wholesale,Blueprints,Bsquare Robot Blueprint,BP102,N Central East,1,71.92,8.99,8
3532,Leuschke Inc.,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-06-05,1102809,Wholesale,Blueprints,Creature Robot Arms Blueprint,BP105,N Central East,1,636,12,53
3907,Pouros Inc.,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2018-06-06,1102813,Wholesale,Drone Kits,BYOD-300,DK204,N Central East,1,1068,89,12
4435,White Group,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-06-07,1102823,Wholesale,Training Videos,Virtual Reality Basics,TV813,N Central East,1,149.95,29.99,5
4353,Trixie Blacklock,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-06-08,1102832,Retail,eBooks,Building Your First Robot,EB502,N Central East,1,24.95,24.95,1
3773,Nader LLC,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-06-11,1102846,Wholesale,eBooks,Single Rotor Drones,EB518,N Central East,1,89.94,14.99,6
2517,Chet Kinder,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-06-13,1102867,Retail,Training Videos,Understanding Automation,TV810,N Central East,1,44.95,44.95,1
2350,Bernier Security,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-06-14,1102873,Wholesale,Drones,DC-304 Drone,DS302,N Central East,1,4740,395,12
2871,Feest Inc.,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-06-19,1102917,Wholesale,Drone Kits,BYOD-200,DK202,N Central East,1,530.55,58.95,9
4420,Ward-Mills,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-06-19,1102913,Wholesale,Drone Kits,BYOD-220,DK203,N Central East,1,828,69,12
2280,Aufderhar Tech,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-06-23,1102949,Wholesale,Blueprints,Ladybug Robot Blueprint,BP107,N Central East,1,144,12,12
2350,Bernier Security,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-06-25,1102967,Wholesale,Training Videos,Open Source Code,TV807,N Central East,1,296.55,32.95,9
3350,Justinian Olsen,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-06-30,1103005,Retail,Blueprints,Panda Robot Blueprint,BP108,N Central East,1,7.99,7.99,1
3532,Leuschke Inc.,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-07-14,1103114,Wholesale,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,34.93,4.99,7
2229,Anderson LLC,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-07-15,1103124,Wholesale,Robot Kits,BYOR-1500,RK603,N Central East,1,10773,189,57
3751,Moore LLC,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-07-15,1103116,Wholesale,Drone Kits,BYOD-100,DK201,N Central East,1,270,54,5
2976,Gislason Inc.,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-07-17,1103146,Retail,Blueprints,Hexacopter Drone Blueprint,BP106,N Central East,1,611.32,8.99,68
3132,Hilpert Industries,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-07-20,1103162,Wholesale,Training Videos,Understanding Raspberry PI,TV812,N Central East,1,173.94,28.99,6
2475,Carter and Sons,Iowa,900012723,Senior Sales Representative,Gilbert Morales,2018-07-21,1103169,Wholesale,eBooks,Delivery Drones,EB505,N Central East,1,149.9,14.99,10
2350,Bernier Security,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-07-29,1103234,Wholesale,Drones,DTI-84 Drone,DS305,N Central East,1,5915,455,13
2818,Emmy Kidgell,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-08-01,1103258,Retail,eBooks,Polar Robots,EB514,N Central East,1,23.99,23.99,1
4094,San Angelico Museum,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-08-02,1103267,Wholesale,Blueprints,Sleepy Eye Blueprint,BP110,N Central East,1,107.91,11.99,9
3047,Hammes Inc.,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2018-08-04,1103286,Wholesale,Robot Kits,BYOR-3535,RK606,N Central East,1,16425,225,73
3952,Reba Koch,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-08-04,1103285,Retail,Blueprints,Bsquare Robot Blueprint,BP102,N Central East,1,8.99,8.99,1
3477,Langosh Inc.,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-08-10,1103322,Wholesale,Robot Kits,BYOR-3535,RK606,N Central East,1,2025,225,9
2767,Durgan Group,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-08-11,1103327,Wholesale,eBooks,Understanding Artificial Intelligence,EB521,N Central East,1,117,19.5,6
3937,Ransell Nesby,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-08-12,1103335,Retail,Robot Kits,BYOR-3535,RK606,N Central East,1,225,225,1
4213,Stephenie Pagin,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-08-13,1103351,Retail,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,4.99,4.99,1
4278,The Davis Company,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-08-14,1103356,Wholesale,Robot Kits,BYOR-1500,RK603,N Central East,1,945,189,5
3671,Mavra Liebrecht,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-08-16,1103369,Retail,Training Videos,Mapping with Drones,TV806,N Central East,1,49,49,1
4067,Ruecker Wolff,Iowa,900012723,Senior Sales Representative,Gilbert Morales,2018-08-22,1103415,Retail,Blueprints,All Eyes Drone Blueprint,BP101,N Central East,1,9.99,9.99,1
2554,Codie Galway,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-08-24,1103428,Retail,Robot Kits,BYOR-1000,RK602,N Central East,1,189,189,1
3156,Huey Hiorn,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-08-26,1103446,Retail,Training Videos,Understanding Drone Regulations,TV811,N Central East,1,27.5,27.5,1
2740,Dori Hatchard,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-08-28,1103461,Retail,Drones,DTD-7000 Drone,DS303,N Central East,1,450,450,1
3502,Leann Yaus,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-09-07,1103528,Retail,Robot Kits,BYOR-3000,RK605,N Central East,1,214,214,1
2180,Albertina Gotliffe,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-09-11,1103556,Retail,Training Videos,Understanding 3D Printing,TV809,N Central East,1,42.99,42.99,1
3047,Hammes Inc.,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2018-09-12,1103562,Wholesale,Robots,RXW-9807 Robot,RS707,N Central East,1,2995,599,5
2761,Dukie Bessett,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-09-16,1103584,Retail,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,4.99,4.99,1
3021,Gunar Lobell,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2018-09-18,1103593,Retail,eBooks,Helicopter Drones,EB511,N Central East,1,20.95,20.95,1
3908,Predovic LLC,Iowa,900012723,Senior Sales Representative,Gilbert Morales,2018-09-18,1103598,Wholesale,Robot Kits,BYOR-4005,RK607,N Central East,1,3185,245,13
3532,Leuschke Inc.,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-09-23,1103626,Wholesale,Robots,RLK-9920 Robot,RS704,N Central East,1,2796,699,4
4129,Sela Peealess,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-09-25,1103641,Retail,Training Videos,Robotic Essentials,TV808,N Central East,1,34.99,34.99,1
4394,Vinny Butson,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-09-25,1103643,Retail,Blueprints,All Eyes Drone Blueprint,BP101,N Central East,1,9.99,9.99,1
3409,Kessler Inc.,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-09-27,1103657,Wholesale,Blueprints,Bsquare Robot Blueprint,BP102,N Central East,1,80.91,8.99,9
2304,Bashirian International,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-09-30,1103680,Wholesale,eBooks,GPS Drones,EB509,N Central East,1,259.87,19.99,13
3196,Jacinda Prandini,Iowa,900012723,Senior Sales Representative,Gilbert Morales,2018-10-08,1103727,Retail,Training Videos,Drone Video Techniques,TV804,N Central East,1,37.99,37.99,1
3908,Predovic LLC,Iowa,900012723,Senior Sales Representative,Gilbert Morales,2018-10-08,1103729,Wholesale,Training Videos,Understanding 3D Printing,TV809,N Central East,1,429.9,42.99,10
2597,Crooks Group,Wisconsin,900012723,Senior Sales Representative,Gilbert Morales,2018-10-15,1103773,Wholesale,eBooks,Delivery Drones,EB505,N Central East,1,89.94,14.99,6
2772,Ebony Dicki,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2018-10-18,1103797,Retail,Drones,DX-145 Drone,DS306,N Central East,1,750,250,3
3466,Labadie Inc.,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-10-19,1103802,Wholesale,eBooks,Building Your First Robot,EB502,N Central East,1,249.5,24.95,10
3006,Gray Lebsack,Illinois,900012723,Senior Sales Representative,Gilbert Morales,2018-10-21,1103816,Retail,eBooks,Understanding Artificial Intelligence,EB521,N Central East,1,19.5,19.5,1
3236,Janis Kubin,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-10-24,1103834,Retail,eBooks,Fixed Wing Drones,EB508,N Central East,1,15.5,15.5,1
3557,Lockman Group,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-10-25,1103840,Wholesale,eBooks,Polar Robots,EB514,N Central East,1,143.94,23.99,6
3465,Kuvalis Group,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-11-01,1103882,Wholesale,Blueprints,Sleepy Eye Blueprint,BP110,N Central East,1,95.92,11.99,8
3477,Langosh Inc.,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-11-02,1103888,Wholesale,Blueprints,Bsquare Robot Blueprint,BP102,N Central East,1,89.9,8.99,10
3751,Moore LLC,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-11-07,1103923,Wholesale,eBooks,Delta Robots,EB506,N Central East,1,424.75,16.99,25
3859,Pancho Juarez,Indiana,900012723,Senior Sales Representative,Gilbert Morales,2018-11-10,1103937,Retail,eBooks,Building Your First Robot,EB502,N Central East,1,24.95,24.95,1
3466,Labadie Inc.,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-11-12,1103956,Wholesale,Drone Kits,BYOD-200,DK202,N Central East,1,4539.15,58.95,77
2926,Gabey Culham,Michigan,900012723,Senior Sales Representative,Gilbert Morales,2018-11-16,1103987,Retail,Robot Kits,BYOR-1000,RK602,N Central East,1,189,189,1
3034,Gwenneth Ivic,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-11-16,1103981,Retail,Robot Kits,BYOR-1500,RK603,N Central East,1,189,189,1
3798,Netti Smalcombe,Wisconsin,900012723,Senior Sales Representative,Gilbert Morales,2018-11-16,1103980,Retail,Blueprints,All Eyes Drone Blueprint,BP101,N Central East,1,9.99,9.99,1
2536,Ciro Bremen,Kansas,900012723,Senior Sales Representative,Gilbert Morales,2018-11-18,1103994,Retail,eBooks,Photograph Drones,EB513,N Central East,1,14.99,14.99,1
3263,Jeffery Lowe,Ohio,900012723,Senior Sales Representative,Gilbert Morales,2018-11-18,1104004,Retail,Robots,RWW-75 Robot,RS706,N Central East,1,883,883,1
2350,Bernier Security,Minnesota,900012723,Senior Sales Representative,Gilbert Morales,2018-11-19,1104013,Wholesale,Drone Kits,BYOD-500,DK208,N Central East,1,7515,167,45
